bbox_intersection_volume,object_a,object_b,extent_x,extent_y,extent_z
0.013813420392732602,mu_bod_DR12,VD4,0.11363270878791809,0.37052106857299805,0.32808393239974976
0.01381285276724781,DA2,VA4,0.026151377707719803,0.9763400554656982,0.5409880876541138
0.013809424569124951,AVJR,PHCL,0.06236772984266281,0.36334657669067383,0.6093889474868774
0.01380738225848732,VA1,ASGR,0.08540432155132294,0.5379574298858643,0.30052706599235535
0.013807215068246578,PVNL,RIS,0.1755896955728531,0.29245638847351074,0.2688722312450409
0.013804164375480045,mu_bod_DL24,SIAVL,0.07211163640022278,0.9138541221618652,0.2094729244709015
0.01380412022700112,AUAL,CEPshDL,0.0926794707775116,0.4231398105621338,0.351998895406723
0.013803049370554146,mu_bod_DL22,AVKR,0.041038788855075836,1.0506947040557861,0.32011348009109497
0.013802464475977659,hyp7,PHBL,0.06236772611737251,0.5491924285888672,0.40296950936317444
0.013802461806320495,hyp7,PHBR,0.062367718666791916,0.5491924285888672,0.40296947956085205
0.013802441657051585,AVDL,M4,0.13960124552249908,0.40560078620910645,0.2437630295753479
0.013802187843064145,hyp7,PHAL,0.06236772611737251,0.5491924285888672,0.4029614329338074
0.013802186625911997,hyp7,PHAR,0.06236772984266281,0.5491924285888672,0.4029613733291626
0.013798408542118955,AVKR,M4,0.1398528665304184,0.4047527313232422,0.2437630295753479
0.013796133421097296,SAADL,M4,0.13934266567230225,0.40616774559020996,0.2437630295753479
0.013794864769926966,AVAR,M4,0.1398528665304184,0.4046487808227539,0.2437630295753479
0.013793282448332483,ADAL,SIAVL,0.07473769038915634,0.47428083419799805,0.3891279101371765
0.013793271541250537,SIAVR,ADAR,0.07473774254322052,0.47428107261657715,0.38912713527679443
0.01379196141094317,DB1,BAGR,0.12480428814888,0.5268654823303223,0.20974749326705933
0.013788411203136968,AVKL,M4,0.1398528665304184,0.40445947647094727,0.2437630295753479
0.013778219768157084,vulA,DB1,0.12480428814888,0.37722668051719666,0.2926585376262665
0.013776730571993048,mu_bod_DL21,DA6,0.10720554739236832,0.35458695888519287,0.36241498589515686
0.013774963819844357,mu_bod_DL19,PLNL,0.09576798975467682,0.622227668762207,0.23116430640220642
0.013773514380208938,mu_bod_VL8,RMEV,0.03865306079387665,0.7941900491714478,0.44867971539497375
0.013768806794472848,ut3_Ant,PLNL,0.21353332698345184,0.23690545558929443,0.27217960357666016
0.01376874650591474,RIS,AQR,0.18213605880737305,0.2850828170776367,0.2651718556880951
0.013765509909963966,ut3_Ant,VD6,0.2207615226507187,0.22909380495548248,0.27217960357666016
0.013763606321304418,PVWR,PHBL,0.06236772611737251,0.5476462841033936,0.40296950936317444
0.013763603659163156,PVWR,PHBR,0.062367718666791916,0.5476462841033936,0.40296947956085205
0.013763330467197079,PVWR,PHAL,0.06236772611737251,0.5476462841033936,0.4029614329338074
0.013763329253471585,PVWR,PHAR,0.06236772984266281,0.5476462841033936,0.4029613733291626
0.013760019450671781,VC2,FLPR,0.11343322694301605,0.3101804256439209,0.3910788893699646
0.01375918579606932,mu_bod_DL16,AVFR,0.02892245352268219,0.9015421867370605,0.5276811122894287
0.013757620235350418,Gonadal_Sheath_P4D,Gonadal_Sheath_P1R,0.1130766049027443,0.587134838104248,0.20722049474716187
0.013753143515332232,AVJL,VD2,0.05781260132789612,0.4694335460662842,0.5067635178565979
0.013750931653832722,mu_bod_VL8,AVJR,0.038589686155319214,0.7941900491714478,0.44867971539497375
0.013750928998915442,mu_bod_VL8,PVPL,0.03858967870473862,0.7941900491714478,0.44867971539497375
0.013750928998915442,mu_bod_VL8,AVL,0.03858967870473862,0.7941900491714478,0.44867971539497375
0.013750927671456803,mu_bod_VL8,PVNR,0.03858967497944832,0.7941900491714478,0.44867971539497375
0.013750927671456803,mu_bod_VL8,PVCL,0.03858967497944832,0.7941900491714478,0.44867971539497375
0.013750927671456803,mu_bod_VL8,DVC,0.03858967497944832,0.7941900491714478,0.44867971539497375
0.013750926343998163,mu_bod_VL8,SIBDL,0.03858967125415802,0.7941900491714478,0.44867971539497375
0.013750926343998163,mu_bod_VL8,PVT,0.03858967125415802,0.7941900491714478,0.44867971539497375
0.013750926343998163,mu_bod_VL8,PVR,0.03858967125415802,0.7941900491714478,0.44867971539497375
0.013750926343998163,mu_bod_VL8,AVFL,0.03858967125415802,0.7941900491714478,0.44867971539497375
0.013750925016539524,mu_bod_VL8,SMDDL,0.03858966752886772,0.7941900491714478,0.44867971539497375
0.013750925016539524,mu_bod_VL8,SMBDL,0.03858966752886772,0.7941900491714478,0.44867971539497375
0.013750925016539524,mu_bod_VL8,SIBVL,0.03858966752886772,0.7941900491714478,0.44867971539497375
0.013750925016539524,mu_bod_VL8,PVNL,0.03858966752886772,0.7941900491714478,0.44867971539497375
0.013750254999374137,Gonadal_Sheath_P4V,DB4,0.09761907905340195,0.6063840389251709,0.23228880763053894
0.013750252900452817,Gonadal_Sheath_P4V,PDEL,0.09761906415224075,0.6063840389251709,0.23228880763053894
0.013750250801531498,Gonadal_Sheath_P4V,AVL,0.09761904925107956,0.6063840389251709,0.23228880763053894
0.01375024870261018,Gonadal_Sheath_P4V,PVR,0.09761903434991837,0.6063840389251709,0.23228880763053894
0.01375024450476754,Gonadal_Sheath_P4V,PVDL,0.09761900454759598,0.6063840389251709,0.23228880763053894
0.013749304188016464,Gonadal_Sheath_P4V,DB5,0.09761232882738113,0.6063840389251709,0.23228880763053894
0.013748239920148463,DB1,AFDL,0.03793615475296974,0.6595950126647949,0.5494351387023926
0.013746935479927027,mu_bod_DL10,PVM,0.10869839042425156,0.25948822498321533,0.4873771071434021
0.013746696049852434,hyp7,I5,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,Phar_Gland_Dorsal_g2,I5,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,VA1,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,SABD,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,SAAVR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,SAAVL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVKR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVKL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVFR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVFL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVEL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVDR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVDL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVBR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVBL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVAR,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,I5,AVAL,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,Excretory_Cell,I5,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013746696049852434,Cuticle,I5,0.10019653290510178,0.4870166778564453,0.2817097008228302
0.013744543109826831,GLRDL,RIPR,0.05814908817410469,0.6899902820587158,0.3425661325454712
0.013744540783417141,GLRDR,RIPL,0.0581490732729435,0.6899902820587158,0.3425661623477936
0.013740846934360994,mu_bod_DL22,AVBL,0.04085385054349899,1.0506947040557861,0.32011348009109497
0.013739022676264137,PLNR,mu_int_R,0.08518639206886292,0.5780236721038818,0.2790229916572571
0.013738995145745786,mu_bod_VL8,AVDR,0.038556188344955444,0.7941900491714478,0.44867971539497375
0.013735952375720254,mu_bod_DL24,PDEL,0.0903608649969101,0.7256889343261719,0.2094729244709015
0.013734798542778317,Gonadal_Sheath_P4V,VB7,0.09750934690237045,0.6063840389251709,0.23228880763053894
0.013733834340399079,URYDL,ASER,0.06732390820980072,0.6904017925262451,0.2954748868942261
0.013732371309391993,SAADR,PVDL,0.15149208903312683,0.21216201782226562,0.427255779504776
0.013732359536914939,SAADL,PVDL,0.15149211883544922,0.21216177940368652,0.4272558093070984
0.01372878700608035,mu_bod_DL13,DA7,0.05760680139064789,0.7057061195373535,0.3377026915550232
0.013727263300933547,GLRR,CEPshDR,0.06703662872314453,0.7961928844451904,0.25718966126441956
0.013727257664654206,GLRL,CEPshDL,0.06703662127256393,0.7961926460266113,0.25718966126441956
0.013727016693944912,GLRDL,ASGL,0.05814908817410469,0.8024396896362305,0.29418522119522095
0.013727007613849441,GLRDR,ASGR,0.0581490732729435,0.8024396896362305,0.2941851019859314
0.013726373694868127,PVQL,VD4,0.03241465985774994,0.6650208234786987,0.6367648839950562
0.013719207842970687,ut1_Post,PVQL,0.1525987833738327,0.2990090250968933,0.3006724715232849
0.013717295965603254,IL1DL,IL1L,0.046983301639556885,0.6910815238952637,0.422469824552536
0.013717291375084031,IL1R,IL1DR,0.046983279287815094,0.6910815238952637,0.4224698841571808
0.013716034200199258,Phar_Gland_Dorsal_g2,DD1,0.1342834234237671,0.21624469757080078,0.4723464846611023
0.013714282549014542,AVDR,M4,0.13930916786193848,0.4038550853729248,0.2437630295753479
0.013707233511676405,mu_bod_DL22,SIADL,0.040753912180662155,1.0506947040557861,0.32011348009109497
0.013701646233231573,mu_bod_DL20,int6L,0.11964492499828339,0.4364509582519531,0.2623874247074127
0.013701125230978576,VC3,VA2,0.02519257366657257,0.5264873504638672,1.0329891443252563
0.013678759549947364,URYDR,ASEL,0.06705392897129059,0.6904017925262451,0.2954748868942261
0.01367516513454314,IL1R,IL2DR,0.07540670037269592,0.7563607692718506,0.2397693395614624
0.01367281011651063,ut1_Ant,PLNR,0.22919394075870514,0.2525244355201721,0.23623880743980408
0.013672149982394993,mu_bod_DR24,SIBDL,0.0906292274594307,0.7729613780975342,0.19516895711421967
0.013667899884720627,mu_bod_VR14,AVM,0.1379164457321167,0.29519587755203247,0.33571863174438477
0.013659032822935284,PLNL,VD12,0.02210267446935177,0.8037779331207275,0.7688454389572144
0.013656794652787648,AVFL,M4,0.13934266567230225,0.4020655155181885,0.2437630295753479
0.013656659478638129,ADLL,OLQshVL,0.08055999875068665,0.6061007976531982,0.2796920835971832
0.013656654106592158,ADLR,OLQshVR,0.08055999875068665,0.6061005592346191,0.2796920835971832
0.013654760993253351,mu_bod_VL17,DB2,0.06109759211540222,0.950486958026886,0.23513314127922058
0.013653809153886353,int9R,DB1,0.08079804480075836,0.5220556259155273,0.3236951529979706
0.013653766550839053,mu_bod_VR22,PLMR,0.10552242398262024,1.042126178741455,0.12416163086891174
0.013652418694288489,hyp7,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,VB9,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,VB8,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMDVR,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMDVL,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMDDR,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMDDL,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMBDR,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,SMBDL,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,RMEV,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,PVR,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,VB10,PVDL,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIBVR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIBVL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIBDR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIBDL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIADR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,SIADL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,RID,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,PVNR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,PVNL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,PVCL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,Excretory_Cell,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,DVC,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,DVB,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,DVA,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,Cuticle,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVKR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVKL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVJR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVJL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVHR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVHL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVG,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVFR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVFL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVDR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVDL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVBR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVBL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVAR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,AVAL,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,ALNR,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652418694288489,ALA,VB10,0.024367278441786766,2.05902361869812,0.27210795879364014
0.013652153888412937,ADFR,IL2DR,0.1002110093832016,0.7563607692718506,0.18011784553527832
0.013650976416094869,PVCR,SAAVR,0.11166921257972717,0.378171443939209,0.32325223088264465
0.013647574336236028,SAAVR,OLQshVL,0.08055999875068665,0.4052131175994873,0.4180733859539032
0.01364757263750535,SAAVR,OLQshVR,0.08055999875068665,0.4052133560180664,0.4180730879306793
0.0136392364401156,mu_bod_DL16,PLML,0.1259540319442749,0.29115259647369385,0.3719266653060913
0.013635957985041153,IL2DR,AMshR,0.07519050687551498,0.7563607692718506,0.2397693395614624
0.013627414181692363,ASGL,OLQshDL,0.08554823696613312,0.6392309665679932,0.24919801950454712
0.013625164970017622,VD13,DB1,0.1192975640296936,0.21815943717956543,0.5235235095024109
0.013624262834507423,mu_bod_DR23,Gonadal_Sheath_P1L,0.051453039050102234,0.9031209945678711,0.29319465160369873
0.013620919968727576,mu_bod_VL18,AS8,0.034266795963048935,1.0000139474868774,0.39749062061309814
0.013618984699565235,int8R,DB6,0.053540050983428955,0.6880884170532227,0.3696763813495636
0.01361630799419867,mu_bod_DL22,AVDL,0.04048357531428337,1.0506947040557861,0.32011348009109497
0.013614837751462215,int9R,DB2,0.07779675722122192,0.5406482219696045,0.3236951529979706
0.013614157483989652,AVDR,RIS,0.17313453555107117,0.29245638847351074,0.2688722312450409
0.0136138021526714,DD2,AS2,0.26527610421180725,0.13701879978179932,0.3745425343513489
0.013606920911789014,mu_bod_VR5,RMEV,0.06048377603292465,0.6959161758422852,0.32326897978782654
0.01360609959160349,ADAL,PDEL,0.11177699267864227,0.2138829231262207,0.5691216588020325
0.013606068739693581,ADAR,PDER,0.11177700012922287,0.2138824462890625,0.5691215991973877
0.013604018211473013,AS1,AWBR,0.10022512078285217,0.3644556999206543,0.37243103981018066
0.013599407535755703,DVC,ADAL,0.06823009252548218,0.4258420467376709,0.4680534899234772
0.013579128814409206,AUAR,CEPshDR,0.0926794707775116,0.4207150936126709,0.3482573330402374
0.013572203694515318,PVQL,PHBL,0.06236772611737251,0.5400304794311523,0.40296950936317444
0.013571931676553793,PVQL,PHAL,0.06236772611737251,0.5400304794311523,0.4029614329338074
0.013570425964208668,ADLR,IL2DR,0.09961096942424774,0.7563607692718506,0.18011808395385742
0.013569447266875605,URAVL,AWBR,0.10022512078285217,0.7054996490478516,0.19190609455108643
0.013569445249412124,URAVL,AWBL,0.10022510588169098,0.7054996490478516,0.19190609455108643
0.013568577143484022,int9L,DA8,0.0544808954000473,0.7687375545501709,0.3239753544330597
0.013568182317273162,URAVL,ASGR,0.10021577775478363,0.7054996490478516,0.19190609455108643
0.013568182317273162,URAVL,ASGL,0.10021577775478363,0.7054996490478516,0.19190609455108643
0.013567917375507383,DD1,ADEL,0.2184142768383026,0.18094491958618164,0.3433094620704651
0.013567663829158604,URAVL,ASIL,0.10021194815635681,0.7054996490478516,0.19190609455108643
0.013567661811695123,URAVL,ASIR,0.10021193325519562,0.7054996490478516,0.19190609455108643
0.013567541772618017,URAVL,ASHL,0.10021104663610458,0.7054996490478516,0.19190609455108643
0.013567540763886277,URAVL,ASHR,0.10021103918552399,0.7054996490478516,0.19190609455108643
0.013567539755154536,URAVL,ADFL,0.10021103173494339,0.7054996490478516,0.19190609455108643
0.013567536728959316,URAVL,ADFR,0.1002110093832016,0.7054996490478516,0.19190609455108643
0.013567517563056249,URAVL,AFDR,0.10021086782217026,0.7054996490478516,0.19190609455108643
0.013567514536861027,URAVL,AFDL,0.10021084547042847,0.7054996490478516,0.19190609455108643
0.013567506467007105,URAVL,ASJR,0.10021078586578369,0.7054996490478516,0.19190609455108643
0.013567504449543624,URAVL,ASJL,0.1002107709646225,0.7054996490478516,0.19190609455108643
0.013567486292372297,URAVL,AWAR,0.10021063685417175,0.7054996490478516,0.19190609455108643
0.013567486292372297,URAVL,AWAL,0.10021063685417175,0.7054996490478516,0.19190609455108643
0.013567008153527354,URAVL,ASKR,0.10020710527896881,0.7054996490478516,0.19190609455108643
0.013567008153527354,URAVL,ASKL,0.10020710527896881,0.7054996490478516,0.19190609455108643
0.013563024726202837,IL1DL,ADLL,0.07016929239034653,0.6910815238952637,0.2796920835971832
0.01356302328607988,IL1DR,ADLR,0.07016928493976593,0.6910815238952637,0.2796920835971832
0.013560310448043034,URAVR,AWBR,0.10022512078285217,0.704925537109375,0.1919330656528473
0.013560308431937987,URAVR,AWBL,0.10022510588169098,0.704925537109375,0.1919330656528473
0.0135590463501787,URAVR,ASGR,0.10021577775478363,0.704925537109375,0.1919330656528473
0.0135590463501787,URAVR,ASGL,0.10021577775478363,0.704925537109375,0.1919330656528473
0.013558868199997626,AVL,PHCL,0.06236772984266281,0.3567540645599365,0.6093889474868774
0.013558528211181677,URAVR,ASIL,0.10021194815635681,0.704925537109375,0.1919330656528473
0.01355852619507663,URAVR,ASIR,0.10021193325519562,0.704925537109375,0.1919330656528473
0.013558406236826347,URAVR,ASHL,0.10021104663610458,0.704925537109375,0.1919330656528473
0.013558405228773824,URAVR,ASHR,0.10021103918552399,0.704925537109375,0.1919330656528473
0.0135584042207213,URAVR,ADFL,0.10021103173494339,0.704925537109375,0.1919330656528473
0.01355840119656373,URAVR,ADFR,0.1002110093832016,0.704925537109375,0.1919330656528473
0.013558382043565785,URAVR,AFDR,0.10021086782217026,0.704925537109375,0.1919330656528473
0.013558379019408215,URAVR,AFDL,0.10021084547042847,0.704925537109375,0.1919330656528473
0.013558370954988028,URAVR,ASJR,0.10021078586578369,0.704925537109375,0.1919330656528473
0.013558368938882981,URAVR,ASJL,0.1002107709646225,0.704925537109375,0.1919330656528473
0.01355835079393756,URAVR,AWAR,0.10021063685417175,0.704925537109375,0.1919330656528473
0.01355835079393756,URAVR,AWAL,0.10021063685417175,0.704925537109375,0.1919330656528473
0.013557872977041472,URAVR,ASKR,0.10020710527896881,0.704925537109375,0.1919330656528473
0.013557872977041472,URAVR,ASKL,0.10020710527896881,0.704925537109375,0.1919330656528473
0.013555139087826382,IL1DR,OLQshDR,0.0571247935295105,0.5591280460357666,0.42439284920692444
0.013552838848171983,SAAVL,ILshR,0.08338160067796707,0.3609898090362549,0.45026180148124695
0.013552834048966855,SAAVL,ILshL,0.08338159322738647,0.3609898090362549,0.4502616822719574
0.013551353573625951,mu_bod_VL12,AVAR,0.06940700858831406,0.8802573084831238,0.2218041718006134
0.01355079572727584,int9R,DA8,0.0544808954000473,0.7683947086334229,0.3236951529979706
0.013550656131955247,mu_bod_DL22,RMEV,0.04028838127851486,1.0506947040557861,0.32011348009109497
0.013550404773528424,SIBDR,ASKR,0.06910336762666702,0.25255703926086426,0.7764143943786621
0.013548797165844206,VD4,DB2,0.03199531510472298,0.6650208234786987,0.6367648839950562
0.013548058303901683,int1DR,RMED,0.06630998104810715,0.679653525352478,0.30061495304107666
0.013546590528223396,SAADL,VC1,0.10655515640974045,0.29755520820617676,0.4272558093070984
0.013544968608227358,AVER,RMGL,0.0471273735165596,0.52069091796875,0.5519818067550659
0.013538974410720727,PVCL,ADAL,0.06823009252548218,0.4253838062286377,0.4664755165576935
0.01353894860279721,PVPL,ADAL,0.06823009997606277,0.4253833293914795,0.46647509932518005
0.01353861774910675,int9R,PLNR,0.05443193390965462,0.7683947086334229,0.3236951529979706
0.013532736487599782,PVT,ADAL,0.06823009252548218,0.4255979061126709,0.46602603793144226
0.013532713086940387,ADAL,PVR,0.06823009252548218,0.4255969524383545,0.46602627635002136
0.01353225534693591,IL1L,IL2DL,0.07540670037269592,0.7546389102935791,0.23780503869056702
0.013531936849980157,AS1,ASJR,0.10021078586578369,0.3423123359680176,0.3944781422615051
0.013530871575594397,IL2DL,ADFL,0.10021103173494339,0.7546389102935791,0.17892500758171082
0.013529945456202713,DA1,ASGL,0.10021577775478363,0.39324045181274414,0.34332209825515747
0.013529745328178288,hyp7,Gonadal_Sheath_A5D,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,SMDVR,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,SMBVL,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,SIBVR,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,SIBDR,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,PVM,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,PVDL,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,PLNL,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,PDEL,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,HSNL,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,Excretory_Cell,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,DVA,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,DB2,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,DA6,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,DA5,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,DA4,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Gonadal_Sheath_A5D,ALA,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529745328178288,Cuticle,Gonadal_Sheath_A5D,0.1601017862558365,0.5660645365715027,0.14928889274597168
0.013529340608538158,mu_bod_DL22,AVJR,0.04022500663995743,1.0506947040557861,0.32011348009109497
0.01352933810259842,mu_bod_DL22,PVPL,0.04022499918937683,1.0506947040557861,0.32011348009109497
0.01352933810259842,mu_bod_DL22,AVL,0.04022499918937683,1.0506947040557861,0.32011348009109497
0.013529336849628551,mu_bod_DL22,PVNR,0.04022499546408653,1.0506947040557861,0.32011348009109497
0.013529336849628551,mu_bod_DL22,PVCL,0.04022499546408653,1.0506947040557861,0.32011348009109497
0.013529336849628551,mu_bod_DL22,DVC,0.04022499546408653,1.0506947040557861,0.32011348009109497
0.01352933559665868,mu_bod_DL22,SIBDL,0.040224991738796234,1.0506947040557861,0.32011348009109497
0.01352933559665868,mu_bod_DL22,PVT,0.040224991738796234,1.0506947040557861,0.32011348009109497
0.01352933559665868,mu_bod_DL22,PVR,0.040224991738796234,1.0506947040557861,0.32011348009109497
0.01352933559665868,mu_bod_DL22,AVFL,0.040224991738796234,1.0506947040557861,0.32011348009109497
0.013529334343688812,mu_bod_DL22,SMDDL,0.040224988013505936,1.0506947040557861,0.32011348009109497
0.013529334343688812,mu_bod_DL22,SMBDL,0.040224988013505936,1.0506947040557861,0.32011348009109497
0.013529334343688812,mu_bod_DL22,SIBVL,0.040224988013505936,1.0506947040557861,0.32011348009109497
0.013529334343688812,mu_bod_DL22,PVNL,0.040224988013505936,1.0506947040557861,0.32011348009109497
0.013523671693337227,PVNR,AWAR,0.10021063685417175,0.22330379486083984,0.6043446660041809
0.013520217056127496,PVCL,PHBL,0.06236772611737251,0.5379619598388672,0.40296950936317444
0.01352021444106231,PVCL,PHBR,0.062367718666791916,0.5379619598388672,0.40296947956085205
0.013519946080096943,PVCL,PHAL,0.06236772611737251,0.5379619598388672,0.4029614329338074
0.01351994488783441,PVCL,PHAR,0.06236772984266281,0.5379619598388672,0.4029613733291626
0.013519260953085198,AVAR,AFDL,0.07048763334751129,0.349078893661499,0.5494351387023926
0.01351807390347312,mu_bod_DL22,AVDR,0.04019150882959366,1.0506947040557861,0.32011348009109497
0.013517150069347294,HSNR,ASHL,0.06930391490459442,0.2135603427886963,0.9132859110832214
0.013516826349373581,ADAL,RMEV,0.0682934820652008,0.4259624481201172,0.4646480977535248
0.01351499547485291,mu_bod_DR16,int4V,0.11759153008460999,0.5378397703170776,0.2136913537979126
0.01351371531629138,RMEV,PHCL,0.06236772984266281,0.35556602478027344,0.6093889474868774
0.013511718720988693,VA3,RMED,0.025030672550201416,1.1007417440414429,0.4904024600982666
0.013508024766227658,AVDL,PHCL,0.06236772984266281,0.35541629791259766,0.6093889474868774
0.013507979459300398,AVKR,PHCL,0.06236772984266281,0.35541510581970215,0.6093889474868774
0.013507979459300398,AVFL,PHCL,0.06236772984266281,0.35541510581970215,0.6093889474868774
0.013507970397914947,AVFR,PHCL,0.06236772984266281,0.35541486740112305,0.6093889474868774
0.013507961336529494,AVAR,PHCL,0.06236772984266281,0.35541462898254395,0.6093889474868774
0.013507952275144043,AVDR,PHCL,0.06236772984266281,0.35541439056396484,0.6093889474868774
0.013507925090987688,AVAL,PHCL,0.06236772984266281,0.35541367530822754,0.6093889474868774
0.013507916029602236,AVBR,PHCL,0.06236772984266281,0.35541343688964844,0.6093889474868774
