name,input_path,output_path,status,used_meshfix,error,vertices_before,faces_before,watertight_before,winding_before,euler_before,volume_before,components_before,degenerate_removed,tiny_components_removed,vertices_after,faces_after,watertight_after,winding_after,euler_after,volume_after,components_after
RIAR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIAR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIAR.stl,ok,False,,10176,3392,False,True,3392,4.639462207888979e-06,3392,0,0,1698,3392,True,True,2,4.639462207888979e-06,
SAAVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SAAVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAAVR.stl,ok,False,,14400,4800,False,True,4800,6.058128281802396e-06,4800,0,0,2402,4800,True,True,2,6.058128281802396e-06,
AINR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AINR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AINR.stl,ok,True,,6816,2272,False,True,2272,5.4179107045470055e-06,2272,0,0,585,1166,True,True,2,1.3177204826741633e-06,
AVHR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVHR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVHR.stl,ok,True,,22080,7360,False,True,7360,-5.680776240195699e-05,7360,0,0,3682,7360,True,True,2,5.680776240195697e-05,
URXR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URXR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URXR.stl,ok,False,,8256,2752,False,True,2752,5.255959421289501e-06,2752,0,0,1378,2752,True,True,2,5.255959421289501e-06,
RIS,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIS.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIS.stl,ok,True,,8736,2912,False,True,2912,5.524976471283985e-06,2912,0,0,969,1934,True,True,2,4.268107760110025e-06,
RIPL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIPL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIPL.stl,ok,False,,13248,4416,False,True,4416,1.598625037535727e-05,4416,0,0,2210,4416,True,True,2,1.598625037535727e-05,
URBL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URBL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URBL.stl,ok,False,,5184,1728,False,True,1728,2.69617024930789e-05,1728,0,0,866,1728,True,True,2,2.69617024930789e-05,
ADAL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/ADAL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ADAL.stl,ok,True,,7872,2624,False,True,2624,5.438129671945282e-06,2624,0,0,1314,2624,True,True,2,7.673173882059582e-06,
RID,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RID.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RID.stl,ok,False,,27456,9152,False,True,9152,8.869376698110417e-05,9152,0,0,4578,9152,True,True,2,8.869376698110417e-05,
URXL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/URXL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/URXL.stl,ok,False,,8256,2752,False,True,2752,5.255968602572898e-06,2752,0,0,1378,2752,True,True,2,5.255968602572898e-06,
RIVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIVL.stl,ok,False,,9792,3264,False,True,3264,7.50119029498265e-06,3264,0,0,1634,3264,True,True,2,7.50119029498265e-06,
AVHL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVHL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVHL.stl,ok,False,,22080,7360,False,True,7360,5.6867270284927865e-05,7360,0,0,3682,7360,True,True,2,5.6867270284927865e-05,
AVJL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVJL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVJL.stl,ok,False,,22464,7488,False,True,7488,5.9114518311436824e-05,7488,0,0,3746,7488,True,True,2,5.9114518311436824e-05,
AINL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AINL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AINL.stl,ok,True,,6816,2272,False,True,2272,5.717658927924152e-06,2272,0,0,585,1166,True,True,2,1.317732735778158e-06,
SAAVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SAAVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SAAVL.stl,ok,False,,14400,4800,False,True,4800,6.058140167487116e-06,4800,0,0,2402,4800,True,True,2,6.058140167487116e-06,
RIAL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIAL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIAL.stl,ok,False,,10176,3392,False,True,3392,4.639454390252475e-06,3392,0,0,1698,3392,True,True,2,4.639454390252475e-06,
AVEL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVEL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVEL.stl,ok,False,,13248,4416,False,True,4416,2.672029509154617e-05,4416,0,0,2210,4416,True,True,2,2.672029509154617e-05,
SIBDL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SIBDL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBDL.stl,ok,True,,20256,6752,False,True,6752,4.7571400789474595e-05,6752,0,0,2057,4110,True,True,2,4.3845420598272015e-05,
RIBL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIBL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIBL.stl,ok,False,,12480,4160,False,True,4160,3.854075080035604e-06,4160,0,0,2082,4160,True,True,2,3.854075080035604e-06,
AIZL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIZL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIZL.stl,ok,False,,8640,2880,False,True,2880,5.878507496024117e-06,2880,0,0,1442,2880,True,True,2,5.878507496024117e-06,
RICL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RICL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RICL.stl,ok,True,,9888,3296,False,True,3296,5.396070120506251e-06,3296,0,0,1161,2318,True,True,2,4.139130401960672e-06,
AIYR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIYR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIYR.stl,ok,True,,5568,1856,False,True,1856,2.5659480222620366e-06,1856,0,0,930,1856,True,True,2,5.435747651864347e-06,
AIMR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIMR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIMR.stl,ok,False,,5952,1984,False,True,1984,5.295687585268672e-06,1984,0,0,994,1984,True,True,2,5.295687585268672e-06,
AIBL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIBL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIBL.stl,ok,False,,12480,4160,False,True,4160,7.337700241826189e-06,4160,0,0,2082,4160,True,True,2,7.337700241826189e-06,
RIGL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIGL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIGL.stl,ok,False,,5568,1856,False,True,1856,1.860569866362616e-05,1856,0,0,930,1856,True,True,2,1.860569866362616e-05,
SABD,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SABD.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABD.stl,ok,False,,15936,5312,False,True,5312,2.2978845455476915e-05,5312,0,0,2658,5312,True,True,2,2.2978845455476915e-05,
AVG,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AVG.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AVG.stl,ok,False,,19776,6592,False,True,6592,6.150431976828604e-05,6592,0,0,3298,6592,True,True,2,6.150431976828604e-05,
RIFL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIFL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIFL.stl,ok,True,,5952,1984,False,True,1984,8.688967413729061e-06,1984,0,0,994,1984,True,True,2,1.0966883520942427e-05,
RIGR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIGR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIGR.stl,ok,False,,5568,1856,False,True,1856,1.744826240334757e-05,1856,0,0,930,1856,True,True,2,1.744826240334757e-05,
RIFR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIFR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIFR.stl,ok,True,,5952,1984,False,True,1984,3.237281019924666e-06,1984,0,0,994,1984,True,True,2,5.9477601702547115e-06,
SABVR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SABVR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABVR.stl,ok,False,,5184,1728,False,True,1728,8.678048741349372e-06,1728,0,0,866,1728,True,True,2,8.678048741349372e-06,
SABVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SABVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SABVL.stl,ok,False,,5184,1728,False,True,1728,8.678070084048124e-06,1728,0,0,866,1728,True,True,2,8.678070084048124e-06,
AIML,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIML.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIML.stl,ok,False,,5952,1984,False,True,1984,5.295681415250785e-06,1984,0,0,994,1984,True,True,2,5.295681415250785e-06,
AIYL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIYL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIYL.stl,ok,True,,5568,1856,False,True,1856,3.1942229630173064e-06,1856,0,0,930,1856,True,True,2,5.435756502948882e-06,
SIADL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SIADL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIADL.stl,ok,True,,19872,6624,False,True,6624,3.188923046174117e-05,6624,0,0,2249,4494,True,True,2,3.525540332078212e-05,
AIAL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AIAL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AIAL.stl,ok,False,,5568,1856,False,True,1856,5.225926058145494e-06,1856,0,0,930,1856,True,True,2,5.225926058145494e-06,
SIAVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SIAVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIAVL.stl,ok,True,,19392,6464,False,True,6464,1.6575314733798322e-05,6464,0,0,3234,6464,True,True,2,2.7226386433709525e-05,
SIBVL,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/SIBVL.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/SIBVL.stl,ok,True,,25632,8544,False,True,8544,2.7758595002840727e-05,8544,0,0,2889,5774,True,True,2,2.4173411600553456e-05,
RIH,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/RIH.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/RIH.stl,ok,False,,12096,4032,False,True,4032,6.065090610742596e-06,4032,0,0,2018,4032,True,True,2,6.065090610742596e-06,
VA11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VA11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VA11.stl,ok,False,,4416,1472,False,True,1472,2.4647681542932638e-05,1472,0,0,738,1472,True,True,2,2.4647681542932638e-05,
HSNR,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/HSNR.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/HSNR.stl,ok,False,,17856,5952,False,True,5952,4.065379843866336e-05,5952,0,0,2978,5952,True,True,2,4.065379843866336e-05,
DD6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD6.stl,ok,False,,15168,5056,False,True,5056,4.419701079961647e-05,5056,0,0,2530,5056,True,True,2,4.419701079961647e-05,
DD4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD4.stl,ok,False,,19008,6336,False,True,6336,6.114780513304196e-05,6336,0,0,3170,6336,True,True,2,6.114780513304196e-05,
DD3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD3.stl,ok,False,,15168,5056,False,True,5056,4.6868092680795824e-05,5056,0,0,2530,5056,True,True,2,4.6868092680795824e-05,
DD5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD5.stl,ok,False,,14016,4672,False,True,4672,4.8843194054933445e-05,4672,0,0,2338,4672,True,True,2,4.8843194054933445e-05,
DD2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DD2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DD2.stl,ok,False,,12096,4032,False,True,4032,4.0408131126518596e-05,4032,0,0,2018,4032,True,True,2,4.0408131126518596e-05,
DB7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB7.stl,ok,False,,12480,4160,False,True,4160,4.1324718736286225e-05,4160,0,0,2082,4160,True,True,2,4.1324718736286225e-05,
DB6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DB6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DB6.stl,ok,False,,14016,4672,False,True,4672,5.573103396513568e-05,4672,0,0,2338,4672,True,True,2,5.573103396513568e-05,
DA9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DA9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA9.stl,ok,False,,12096,4032,False,True,4032,3.30659408524752e-05,4032,0,0,2018,4032,True,True,2,3.30659408524752e-05,
DA7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DA7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA7.stl,ok,False,,17472,5824,False,True,5824,7.796000360531087e-05,5824,0,0,2914,5824,True,True,2,7.796000360531087e-05,
DA6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DA6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA6.stl,ok,False,,22080,7360,False,True,7360,8.205903607117017e-05,7360,0,0,3682,7360,True,True,2,8.205903607117017e-05,
DA5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/DA5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/DA5.stl,ok,True,,17664,5888,False,True,5888,7.630237943136532e-05,5888,0,0,2960,5916,True,True,2,7.63023708420732e-05,
AS11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS11.stl,ok,False,,9408,3136,False,True,3136,2.6729940872601358e-05,3136,0,0,1570,3136,True,True,2,2.6729940872601358e-05,
AS10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS10.stl,ok,True,,8928,2976,False,True,2976,2.9938382899244236e-05,2976,0,0,1497,2990,True,True,2,2.9938383606507515e-05,
AS9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS9.stl,ok,False,,9408,3136,False,True,3136,3.5015018681605744e-05,3136,0,0,1570,3136,True,True,2,3.5015018681605744e-05,
AS8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS8.stl,ok,True,,10848,3616,False,True,3616,4.4812351023159755e-05,3616,0,0,1817,3630,True,True,2,4.48123504018807e-05,
AS7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS7.stl,ok,False,,10176,3392,False,True,3392,3.772842954175107e-05,3392,0,0,1698,3392,True,True,2,3.772842954175107e-05,
AS6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS6.stl,ok,False,,9024,3008,False,True,3008,3.850889486335537e-05,3008,0,0,1506,3008,True,True,2,3.850889486335537e-05,
AS5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS5.stl,ok,False,,9792,3264,False,True,3264,3.8512270014831444e-05,3264,0,0,1634,3264,True,True,2,3.8512270014831444e-05,
AS4,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS4.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS4.stl,ok,False,,9408,3136,False,True,3136,3.6249250879106665e-05,3136,0,0,1570,3136,True,True,2,3.6249250879106665e-05,
AS3,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS3.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS3.stl,ok,False,,8256,2752,False,True,2752,2.9237413401059687e-05,2752,0,0,1378,2752,True,True,2,2.9237413401059687e-05,
AS2,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/AS2.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/AS2.stl,ok,False,,8640,2880,False,True,2880,2.918248049825066e-05,2880,0,0,1442,2880,True,True,2,2.918248049825066e-05,
VD13,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD13.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD13.stl,ok,False,,10560,3520,False,True,3520,1.441139825764183e-05,3520,0,0,1762,3520,True,True,2,1.441139825764183e-05,
VD12,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD12.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD12.stl,ok,False,,10944,3648,False,True,3648,2.3391608829834496e-05,3648,0,0,1826,3648,True,True,2,2.3391608829834496e-05,
VD11,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD11.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD11.stl,ok,False,,10944,3648,False,True,3648,2.5369346677105907e-05,3648,0,0,1826,3648,True,True,2,2.5369346677105907e-05,
VD10,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD10.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD10.stl,ok,False,,10944,3648,False,True,3648,2.852930197466259e-05,3648,0,0,1826,3648,True,True,2,2.852930197466259e-05,
VD9,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD9.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD9.stl,ok,False,,10560,3520,False,True,3520,3.0284659783998916e-05,3520,0,0,1762,3520,True,True,2,3.0284659783998916e-05,
VD8,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD8.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD8.stl,ok,False,,13632,4544,False,True,4544,3.3765637097724775e-05,4544,0,0,2274,4544,True,True,2,3.3765637097724775e-05,
VD7,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD7.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD7.stl,ok,False,,12480,4160,False,True,4160,2.9798314859443034e-05,4160,0,0,2082,4160,True,True,2,2.9798314859443034e-05,
VD6,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD6.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD6.stl,ok,False,,10944,3648,False,True,3648,2.8682513540640226e-05,3648,0,0,1826,3648,True,True,2,2.8682513540640226e-05,
VD5,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/VD5.stl,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/VD5.stl,ok,False,,10944,3648,False,True,3648,2.8103336320674288e-05,3648,0,0,1826,3648,True,True,2,2.8103336320674288e-05,
