object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,clean_status,clean_error,cleaned_stl_path,before_vertices,before_edges_counted,before_faces,before_triangles,before_boundary_edges,before_nonmanifold_edges,before_degenerate_faces,before_loose_vertices,before_signed_volume,before_volume_abs,before_watertight_edge_test,after_vertices,after_edges_counted,after_faces,after_triangles,after_boundary_edges,after_nonmanifold_edges,after_degenerate_faces,after_loose_vertices,after_signed_volume,after_volume_abs,after_watertight_edge_test,delta_vertices,delta_faces,delta_boundary_edges,delta_nonmanifold_edges,delta_degenerate_faces
mc3V,mc3V,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mc3V.stl,6176,6176,0,-0.044486578553915024,-2.5955796241760254,0.24324628710746765,0.0014470145106315613,-2.3794896602630615,0.39290985465049744,0.045933593064546585,0.21608996391296387,0.14966356754302979,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mc3V.stl,3090,9264,6176,6176,0,0,0,0,0.00042378004012248293,0.00042378004012248293,1,3090,9264,6176,6176,0,0,0,0,0.00042378004012248293,0.00042378004012248293,1,0,0,0,0,0
pm7VL,pm7VL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm7VL.stl,4624,4624,0,-0.015619192272424698,-2.4946553707122803,0.24585312604904175,0.10336022824048996,-2.374354362487793,0.4132184386253357,0.11897942423820496,0.1203010082244873,0.16736531257629395,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm7VL.stl,2314,6936,4624,4624,0,0,0,0,0.0011166297827098065,0.0011166297827098065,1,2314,6936,4624,4624,0,0,0,0,0.0011166297827098065,0.0011166297827098065,1,0,0,0,0,0
pm7D,pm7D,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm7D.stl,5184,5184,0,-0.10791823267936707,-2.481215000152588,0.35977059602737427,0.06576396524906158,-2.3702845573425293,0.48936179280281067,0.17368219792842865,0.1109304428100586,0.1295911967754364,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm7D.stl,2594,7776,5184,5184,0,0,0,0,0.0009741748496530939,0.0009741748496530939,1,2594,7776,5184,5184,0,0,0,0,0.0009741748496530939,0.0009741748496530939,1,0,0,0,0,0
pm6VL,pm6VL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm6VL.stl,5536,5536,0,-0.01839638501405716,-2.5954504013061523,0.25380492210388184,0.10087950527667999,-2.4084298610687256,0.4232611358165741,0.11927589029073715,0.18702054023742676,0.16945621371269226,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm6VL.stl,2770,8304,5536,5536,0,0,0,0,0.0009328659826112512,0.0009328659826112512,1,2770,8304,5536,5536,0,0,0,0,0.0009328659826112512,0.0009328659826112512,1,0,0,0,0,0
pm6D,pm6D,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm6D.stl,1128,1128,0,-0.10190405696630478,-2.5907654762268066,0.3770383298397064,0.05964735522866249,-2.399495840072632,0.4901110529899597,0.16155141592025757,0.1912696361541748,0.1130727231502533,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm6D.stl,566,1692,1128,1128,0,0,0,0,0.0008342974670771963,0.0008342974670771963,1,566,1692,1128,1128,0,0,0,0,0.0008342974670771963,0.0008342974670771963,1,0,0,0,0,0
mc3DL,mc3DL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mc3DL.stl,1748,1748,0,-0.0020482055842876434,-2.5924315452575684,0.3673693835735321,0.09242776036262512,-2.372208833694458,0.45339348912239075,0.09447596967220306,0.22022271156311035,0.08602410554885864,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mc3DL.stl,876,2622,1748,1748,0,0,0,0,0.0004229229019974868,0.0004229229019974868,1,876,2622,1748,1748,0,0,0,0,0.0004229229019974868,0.0004229229019974868,1,0,0,0,0,0
pm6VR,pm6VR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm6VR.stl,5024,5024,0,-0.143575981259346,-2.5954501628875732,0.25316524505615234,-0.025646481662988663,-2.408458709716797,0.4235136806964874,0.11792950332164764,0.18699145317077637,0.17034843564033508,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm6VR.stl,2514,7536,5024,5024,0,0,0,0,0.0009510277530940457,0.0009510277530940457,1,2514,7536,5024,5024,0,0,0,0,0.0009510277530940457,0.0009510277530940457,1,0,0,0,0,0
pm5VL,pm5VL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm5VL.stl,5008,5008,0,-0.01761713996529579,-2.92514967918396,0.35398346185684204,0.07034146785736084,-2.592489719390869,0.556800901889801,0.08795860409736633,0.3326599597930908,0.20281744003295898,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm5VL.stl,2506,7512,5008,5008,0,0,0,0,0.0009062709673015587,0.0009062709673015587,1,2506,7512,5008,5008,0,0,0,0,0.0009062709673015587,0.0009062709673015587,1,0,0,0,0,0
pm5D,pm5D,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm5D.stl,5376,5376,0,-0.08475510030984879,-2.9186325073242188,0.41281360387802124,0.041909072548151016,-2.5908052921295166,0.6142057776451111,0.1266641765832901,0.32782721519470215,0.20139217376708984,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm5D.stl,2690,8064,5376,5376,0,0,0,0,0.000756507923028729,0.000756507923028729,1,2690,8064,5376,5376,0,0,0,0,0.000756507923028729,0.000756507923028729,1,0,0,0,0,0
mc2DL,mc2DL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mc2DL.stl,6336,6336,0,-0.003924412652850151,-2.919621467590332,0.41421085596084595,0.06308339536190033,-2.5915727615356445,0.586995005607605,0.06700780987739563,0.3280487060546875,0.17278414964675903,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mc2DL.stl,3170,9504,6336,6336,0,0,0,0,0.00015449632408818625,0.00015449632408818625,1,3170,9504,6336,6336,0,0,0,0,0.00015449632408818625,0.00015449632408818625,1,0,0,0,0,0
pm5VR,pm5VR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm5VR.stl,4368,4368,0,-0.11279521137475967,-2.924971103668213,0.3541973829269409,-0.024831639602780342,-2.592658281326294,0.5561738610267639,0.08796357363462448,0.33231282234191895,0.201976478099823,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm5VR.stl,2186,6552,4368,4368,0,0,0,0,0.0009160112365999454,0.0009160112365999454,1,2186,6552,4368,4368,0,0,0,0,0.0009160112365999454,0.0009160112365999454,1,0,0,0,0,0
pm4VL,pm4VL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm4VL.stl,3376,3376,0,-0.016075029969215393,-3.0495448112487793,0.4351933002471924,0.07133246213197708,-2.919799327850342,0.5644072890281677,0.08740749210119247,0.1297454833984375,0.12921398878097534,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm4VL.stl,1690,5064,3376,3376,0,0,0,0,0.0007769976138476404,0.0007769976138476404,1,1690,5064,3376,3376,0,0,0,0,0.0007769976138476404,0.0007769976138476404,1,0,0,0,0,0
pm4D,pm4D,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm4D.stl,3352,3352,0,-0.08488952368497849,-3.043001651763916,0.5312889814376831,0.040893714874982834,-2.916334867477417,0.6213424205780029,0.12578323483467102,0.12666678428649902,0.09005343914031982,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm4D.stl,1669,5018,3352,3352,0,20,0,0,0.0008622782055273484,0.0008622782055273484,0,1669,5018,3352,3352,0,20,0,0,0.0008622782055273484,0.0008622782055273484,0,0,0,0,0,0
e3VL,e3VL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/e3VL.stl,2736,2736,0,-0.009947014972567558,-3.4478354454040527,0.5128408074378967,0.0489971898496151,-3.0897302627563477,0.5838468670845032,0.058944202959537506,0.3581051826477051,0.07100605964660645,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/e3VL.stl,1370,4104,2736,2736,0,0,0,0,3.821241923237163e-06,3.821241923237163e-06,1,1370,4104,2736,2736,0,0,0,0,3.821241923237163e-06,3.821241923237163e-06,1,0,0,0,0,0
e1VL,e1VL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/e1VL.stl,2624,2624,0,-0.009819849394261837,-3.462606906890869,0.5154579877853394,0.04192672297358513,-3.143465518951416,0.5843720436096191,0.05174657329916954,0.3191413879394531,0.06891405582427979,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/e1VL.stl,1314,3936,2624,2624,0,0,0,0,2.4863564895098156e-06,2.4863564895098156e-06,1,1314,3936,2624,2624,0,0,0,0,2.4863564895098156e-06,2.4863564895098156e-06,1,0,0,0,0,0
Phar_Gland_g1_L,Phar_Gland_g1_L,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Phar_Gland_g1_L.stl,10176,10176,0,-0.014234507456421852,-2.85286021232605,0.3030652403831482,0.03198247402906418,-2.530062437057495,0.48928800225257874,0.04621697962284088,0.3227977752685547,0.18622276186943054,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Phar_Gland_g1_L.stl,5090,15264,10176,10176,0,0,0,0,8.609023287525845e-05,8.609023287525845e-05,1,5090,15264,10176,10176,0,0,0,0,8.609023287525845e-05,8.609023287525845e-05,1,0,0,0,0,0
Phar_Gland_g2_VL,Phar_Gland_g2_VL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/Phar_Gland_g2_VL.stl,1984,1984,0,-0.01281639002263546,-2.590960741043091,0.2710516154766083,0.05226663872599602,-2.3846564292907715,0.4040462374687195,0.06508302688598633,0.20630431175231934,0.1329946219921112,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/Phar_Gland_g2_VL.stl,994,2976,1984,1984,0,0,0,0,-6.0648065480820696e-05,6.0648065480820696e-05,1,994,2976,1984,1984,0,0,0,0,6.0648065480820696e-05,6.0648065480820696e-05,1,0,0,0,0,0
pm4VR,pm4VR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm4VR.stl,3392,3392,0,-0.11385707557201385,-3.0498287677764893,0.4348773658275604,-0.0258730910718441,-2.9194278717041016,0.5644342303276062,0.08798398077487946,0.1304008960723877,0.12955686450004578,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm4VR.stl,1698,5088,3392,3392,0,0,0,0,0.0007711560219973989,0.0007711560219973989,1,1698,5088,3392,3392,0,0,0,0,0.0007711560219973989,0.0007711560219973989,1,0,0,0,0,0
pm3VL,pm3VL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm3VL.stl,6576,6576,0,-0.018467675894498825,-3.419351577758789,0.4720301032066345,0.04924149066209793,-3.04703688621521,0.5906681418418884,0.06770916283130646,0.3723146915435791,0.1186380386352539,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm3VL.stl,3290,9864,6576,6576,0,0,0,0,0.0007614877946548667,0.0007614877946548667,1,3290,9864,6576,6576,0,0,0,0,0.0007614877946548667,0.0007614877946548667,1,0,0,0,0,0
pm3D,pm3D,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm3D.stl,5232,5232,0,-0.06831275671720505,-3.4159183502197266,0.5463932156562805,0.0272904671728611,-3.0442447662353516,0.6157834529876709,0.09560322761535645,0.371673583984375,0.06939023733139038,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm3D.stl,2618,7848,5232,5232,0,0,0,0,0.0006741898690137612,0.0006741898690137612,1,2618,7848,5232,5232,0,0,0,0,0.0006741898690137612,0.0006741898690137612,1,0,0,0,0,0
mc1DL,mc1DL,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mc1DL.stl,9312,9312,0,-0.011400636285543442,-3.4228272438049316,0.5362011790275574,0.06312760710716248,-2.917506217956543,0.6035539507865906,0.07452824711799622,0.5053210258483887,0.0673527717590332,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mc1DL.stl,4658,13968,9312,9312,0,0,0,0,0.0003034233147003088,0.0003034233147003088,1,4658,13968,9312,9312,0,0,0,0,0.0003034233147003088,0.0003034233147003088,1,0,0,0,0,0
pm3VR,pm3VR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm3VR.stl,6320,6320,0,-0.091921366751194,-3.4193029403686523,0.47036826610565186,-0.02372094988822937,-3.046719789505005,0.5898585319519043,0.06820041686296463,0.37258315086364746,0.11949026584625244,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm3VR.stl,3162,9480,6320,6320,0,0,0,0,0.0008208793432021532,0.0008208793432021532,1,3162,9480,6320,6320,0,0,0,0,0.0008208793432021532,0.0008208793432021532,1,0,0,0,0,0
pm7VR,pm7VR,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/pm7VR.stl,4768,4768,0,-0.14610514044761658,-2.494781494140625,0.24594464898109436,-0.02522648498415947,-2.3756790161132812,0.4129047095775604,0.12087865173816681,0.11910247802734375,0.16696006059646606,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/pm7VR.stl,2386,7152,4768,4768,0,0,0,0,0.0011128272699221916,0.0011128272699221916,1,2386,7152,4768,4768,0,0,0,0,0.0011128272699221916,0.0011128272699221916,1,0,0,0,0,0
mu_bod_VL22,mu_bod_VL22,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL22.stl,11552,11552,0,-0.01550709456205368,2.210836410522461,-0.2668570578098297,0.1206074059009552,3.329690933227539,-0.11086612194776535,0.13611450791358948,1.1188545227050781,0.15599092841148376,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL22.stl,5778,17328,11552,11552,0,0,0,0,0.002266362539493787,0.002266362539493787,1,5778,17328,11552,11552,0,0,0,0,0.002266362539493787,0.002266362539493787,1,0,0,0,0,0
mu_bod_VL20,mu_bod_VL20,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL20.stl,11648,11648,0,-0.02001575380563736,1.3035420179367065,-0.14999578893184662,0.13440416753292084,2.415127992630005,0.0805494487285614,0.1544199287891388,1.1115859746932983,0.23054523766040802,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL20.stl,5826,17472,11648,11648,0,0,0,0,0.002825179405857028,0.002825179405857028,1,5826,17472,11648,11648,0,0,0,0,0.002825179405857028,0.002825179405857028,1,0,0,0,0,0
mu_bod_VL18,mu_bod_VL18,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL18.stl,9600,9600,0,-0.018604137003421783,0.5116761922836304,-0.19174395501613617,0.15306629240512848,1.5108771324157715,0.09840599447488785,0.17167043685913086,0.9992009401321411,0.2901499569416046,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL18.stl,4802,14400,9600,9600,0,0,0,0,0.002293863497621645,0.002293863497621645,1,4802,14400,9600,9600,0,0,0,0,0.002293863497621645,0.002293863497621645,1,0,0,0,0,0
mu_bod_VL16,mu_bod_VL16,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL16.stl,6192,6192,0,-0.01818922907114029,-0.15723364055156708,-0.558564305305481,0.1524449586868286,0.5106613039970398,-0.17551976442337036,0.1706341803073883,0.6678949594497681,0.3830445408821106,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL16.stl,3098,9288,6192,6192,0,0,0,0,0.0015114827710769154,0.0015114827710769154,1,3098,9288,6192,6192,0,0,0,0,0.0015114827710769154,0.0015114827710769154,1,0,0,0,0,0
mu_bod_VL14,mu_bod_VL14,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL14.stl,8912,8912,0,-0.020927824079990387,-0.8300691246986389,-0.6692783832550049,0.14152368903160095,0.05678723007440567,-0.4386559724807739,0.16245150566101074,0.8868563771247864,0.23062241077423096,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL14.stl,4458,13368,8912,8912,0,0,0,0,0.0020858851004812557,0.0020858851004812557,1,4458,13368,8912,8912,0,0,0,0,0.0020858851004812557,0.0020858851004812557,1,0,0,0,0,0
mu_bod_VL12,mu_bod_VL12,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL12.stl,9040,9040,0,-0.018432699143886566,-1.4850866794586182,-0.6666008830070496,0.13592471182346344,-0.6216945052146912,-0.4579990804195404,0.1543574035167694,0.863392174243927,0.20860180258750916,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL12.stl,4522,13560,9040,9040,0,0,0,0,0.001959213576350788,0.001959213576350788,1,4522,13560,9040,9040,0,0,0,0,0.001959213576350788,0.001959213576350788,1,0,0,0,0,0
mu_bod_VL10,mu_bod_VL10,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL10.stl,7488,7488,0,-0.024165280163288116,-2.0439860820770264,-0.5327214002609253,0.12840864062309265,-1.281636118888855,-0.10003136098384857,0.15257391333580017,0.7623499631881714,0.4326900243759155,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL10.stl,3746,11232,7488,7488,0,0,0,0,0.0017007086086717818,0.0017007086086717818,1,3746,11232,7488,7488,0,0,0,0,0.0017007086086717818,0.0017007086086717818,1,0,0,0,0,0
mu_bod_VL8,mu_bod_VL8,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL8.stl,3872,3872,0,0.01072695106267929,-2.5906271934509277,-0.2130049467086792,0.12623196840286255,-1.8451532125473022,0.2347288280725479,0.11550501734018326,0.7454739809036255,0.4477337598800659,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL8.stl,1938,5808,3872,3872,0,0,0,0,0.0013866055908314937,0.0013866055908314937,1,1938,5808,3872,3872,0,0,0,0,0.0013866055908314937,0.0013866055908314937,1,0,0,0,0,0
mu_bod_VL6,mu_bod_VL6,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL6.stl,2608,2608,0,-0.0007507391273975372,-2.931675672531128,0.15897582471370697,0.0982956662774086,-2.404618501663208,0.3724791407585144,0.09904640913009644,0.5270571708679199,0.21350331604480743,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL6.stl,1306,3912,2608,2608,0,0,0,0,0.0006690296765648613,0.0006690296765648613,1,1306,3912,2608,2608,0,0,0,0,0.0006690296765648613,0.0006690296765648613,1,0,0,0,0,0
mu_bod_VL4,mu_bod_VL4,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL4.stl,1792,1792,0,-0.00889371708035469,-3.143723487854004,0.2982141971588135,0.07768277078866959,-2.7265965938568115,0.4572678506374359,0.08657649159431458,0.4171268939971924,0.15905365347862244,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL4.stl,898,2688,1792,1792,0,0,0,0,0.00036397360366521094,0.00036397360366521094,1,898,2688,1792,1792,0,0,0,0,0.00036397360366521094,0.00036397360366521094,1,0,0,0,0,0
mu_bod_VL2,mu_bod_VL2,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL2.stl,3744,3744,0,-0.013019770383834839,-3.3678481578826904,0.39586541056632996,0.05942629277706146,-2.9732003211975098,0.53475022315979,0.0724460631608963,0.39464783668518066,0.13888481259346008,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL2.stl,1874,5616,3744,3744,0,0,0,0,0.00038904348116582484,0.00038904348116582484,1,1874,5616,3744,3744,0,0,0,0,0.00038904348116582484,0.00038904348116582484,1,0,0,0,0,0
mu_bod_VL21,mu_bod_VL21,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL21.stl,3616,3616,0,0.11302705109119415,2.067657232284546,-0.19208954274654388,0.2146463245153427,2.855679750442505,-0.00584956631064415,0.10161927342414856,0.788022518157959,0.18623997271060944,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL21.stl,1810,5424,3616,3616,0,0,0,0,0.001744180652954933,0.001744180652954933,1,1810,5424,3616,3616,0,0,0,0,0.001744180652954933,0.001744180652954933,1,0,0,0,0,0
mu_bod_VL19,mu_bod_VL19,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL19.stl,2656,2656,0,0.12769952416419983,1.6559261083602905,-0.04468882828950882,0.22277669608592987,2.262418746948242,0.1149371862411499,0.09507717192173004,0.6064926385879517,0.15962600708007812,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL19.stl,1330,3983,2655,2655,2,3,0,0,0.0013177608728772302,0.0013177608728772302,0,1330,3983,2655,2655,2,3,0,0,0.0013177608728772302,0.0013177608728772302,0,0,0,0,0,0
mu_bod_VL17,mu_bod_VL17,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL17.stl,4576,4576,0,0.12860150635242462,0.9037762880325317,0.03822082653641701,0.2180730104446411,1.8514420986175537,0.19187487661838531,0.08947150409221649,0.947665810585022,0.1536540538072586,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL17.stl,2290,6863,4575,4575,2,3,0,0,0.0024018395704577806,0.0024018395704577806,0,2290,6863,4575,4575,2,3,0,0,0.0024018395704577806,0.0024018395704577806,0,0,0,0,0,0
mu_bod_VL15,mu_bod_VL15,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL15.stl,4960,4960,0,0.132612407207489,0.1213146448135376,-0.40336528420448303,0.2364347130060196,1.1241867542266846,0.17468927800655365,0.10382230579853058,1.002872109413147,0.5780545473098755,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL15.stl,2482,7440,4960,4960,0,0,0,0,0.0025677760244073745,0.0025677760244073745,1,2482,7440,4960,4960,0,0,0,0,0.0025677760244073745,0.0025677760244073745,1,0,0,0,0,0
mu_bod_VL13,mu_bod_VL13,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL13.stl,3680,3680,0,0.13399988412857056,-0.47527337074279785,-0.6172231435775757,0.2370162159204483,0.3474324345588684,-0.16467782855033875,0.10301633179187775,0.8227058053016663,0.45254531502723694,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL13.stl,1842,5520,3680,3680,0,0,0,0,0.0020380929153808844,0.0020380929153808844,1,1842,5520,3680,3680,0,0,0,0,0.0020380929153808844,0.0020380929153808844,1,0,0,0,0,0
mu_bod_VL11,mu_bod_VL11,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL11.stl,4192,4192,0,0.12496993690729141,-1.1391870975494385,-0.6327109932899475,0.22879745066165924,-0.25221383571624756,-0.4408389627933502,0.10382751375436783,0.8869732618331909,0.1918720304965973,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL11.stl,2098,6288,4192,4192,0,0,0,0,-0.0021185651177025432,0.0021185651177025432,1,2098,6288,4192,4192,0,0,0,0,0.0021185651177025432,0.0021185651177025432,1,0,0,0,0,0
mu_bod_VL9,mu_bod_VL9,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL9.stl,4144,4144,0,0.12196084856987,-1.7852343320846558,-0.573035717010498,0.21183674037456512,-0.9459577202796936,-0.2425747811794281,0.08987589180469513,0.8392766118049622,0.33046093583106995,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL9.stl,2074,6215,4143,4143,2,3,0,0,0.002064763623389892,0.002064763623389892,0,2074,6215,4143,4143,2,3,0,0,0.00206468754718974,0.00206468754718974,0,0,0,0,0,0
mu_bod_VL7,mu_bod_VL7,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL7.stl,2800,2800,0,0.10531432926654816,-2.2648427486419678,-0.28351926803588867,0.21545839309692383,-1.5952130556106567,0.07454857975244522,0.11014406383037567,0.669629693031311,0.3580678403377533,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL7.stl,1402,4199,2799,2799,2,3,0,0,0.0015189537016322239,0.0015189537016322239,0,1402,4199,2799,2799,2,3,0,0,0.00151888335767401,0.00151888335767401,0,0,0,0,0,0
mu_bod_VL5,mu_bod_VL5,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL5.stl,2800,2800,0,0.0753246396780014,-2.746919870376587,0.03311467170715332,0.20669196546077728,-2.0749549865722656,0.31961414217948914,0.13136732578277588,0.6719648838043213,0.2864994704723358,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL5.stl,1402,4199,2799,2799,2,3,0,0,0.0012766535627616587,0.0012766535627616587,0,1402,4199,2799,2799,2,3,0,0,0.0012765235050193051,0.0012765235050193051,0,0,0,0,0,0
mu_bod_VL3,mu_bod_VL3,muscle/pharynx-muscle,/home/asunkari/ros-worm/openworm_geometry/object_stls/stl/mu_bod_VL3.stl,2400,2400,0,0.04261621832847595,-3.1397321224212646,0.30061328411102295,0.156442791223526,-2.5568370819091797,0.47950199246406555,0.11382657289505005,0.582895040512085,0.1788887083530426,ok,,/home/asunkari/ros-worm/openworm_geometry/object_stls_clean_conservative/stl/mu_bod_VL3.stl,1202,3599,2399,2399,2,3,0,0,0.0008477016550424723,0.0008477016550424723,0,1202,3599,2399,2399,2,3,0,0,0.0008475705713900951,0.0008475705713900951,0,0,0,0,0,0
